source,unique_id,spatial_predictor1,spatial_predictor2,spatial_predictor3,spatial_predictor4,spatial_predictor5,area_ha,max_species_body_mass,mean_species_body_mass,median_species_body_mass,CW_max_species_body_mass,CW_mean_species_body_mass,CW_median_species_body_mass,n_species_reserve,n_herbi_sp_reserve,elephant_biomass_ha,browser_biomass_ha,grazer_biomass_ha,mixed_feeder_biomass_ha,grazer_browser_ratio,grazer_mixed_ratio,browser_mixed_ratio,herbi_biomass_ha,herbi_fun_red,herbi_fun_div_distq1,herbi_fun_ent,predator_biomass_ha,establishment_year,Biome,n_reserves_biome,herbi_biomass_kgkm2,grazer_biomass_kgkm2,mixed_feeder_biomass_kgkm2,browser_biomass_kgkm2,elephant_biomass_kgkm2
SWEP,reserve_367,-0.0602714242408173,-0.0597260470192112,-0.0594997347011257,-0.0588705061936852,-0.0575631060084646,2626.75703192361,899.9948,178.663131578947,110.749,96.7622509805739,12.731258860267,4.29496032126139,19,19,0,19.7688280906486,18.1027177322059,24.3344178099298,0.915720327436567,0.743914149646063,0.812381386933441,62.2059636327842,0.182456140350877,3.45153908280533,15,,2007,Albany Thicket,87,6220.59636327842,1810.27177322059,2433.44178099298,1976.88280906486,0
SWEP,reserve_368,-0.0586687532456634,-0.0571098565399424,-0.0572397840597156,-0.0568445450502592,-0.0556360944988586,2367.34199254052,580.0027,137.6471625,84.5502,125.292623175889,19.1443172972817,2.14580749817316,16,15,0,10.6929383586165,9.07661798240681,17.6576547586775,0.848842261873958,0.514033041559288,0.605569567689144,37.4272110997007,0.112820512820513,3.25917906841957,13,0.0232326804379358,1980,Albany Thicket,87,3742.72110997007,907.661798240681,1765.76547586775,1069.29383586165,0
SWEP,reserve_369,-0.0593981412533548,-0.0576148195947998,-0.0576766533469509,-0.057379451949718,-0.0558611406805164,2257.44696899333,580.0027,145.726405882353,82.5,279.184075675889,22.4186977382611,2.32227965543571,17,16,0,2.32707121015675,8.78725020895877,42.2623921670879,3.77609854421553,0.207921268966926,0.0550624583898725,53.3767135862034,0.1875,2.59077590059467,12,0.0730910193091173,2017,Grassland,33,5337.67135862034,878.725020895877,4226.23921670879,232.707121015675,0
SWEP,reserve_370,-0.0519048622382177,-0.0524863155577207,-0.0524249866386205,-0.0531882650230656,-0.0526968813086998,1955.89002603484,899.9948,175.781708,86.6004,117.360276634076,11.8905582080776,2.90369785992235,25,23,0,13.9444365669638,5.22804138468359,17.4657518803624,0.3749195142864,0.299331023393373,0.798387419132081,36.6382298320098,0.228260869565217,3.53745635855412,16,0.066874925613875,2001,Albany Thicket,87,3663.82298320098,522.804138468359,1746.57518803624,1394.44365669638,0
SWEP,reserve_371,-0.0525391550782366,-0.0522688043227431,-0.0521036101427642,-0.0536389581245236,-0.0555618046963621,4512.68238522995,899.9948,188.128820833333,139.87515,48.8601625234441,7.80531777046135,3.12906698216392,24,24,0,8.54095440577655,10.0133762677156,18.2831814997757,1.17239547151115,0.547682375074517,0.467148149564742,36.8375121732679,0.229166666666667,3.03288536704451,16,,1999,Grassland,33,3683.75121732679,1001.33762677156,1828.31814997757,854.095440577655,0
SWEP,reserve_372,-0.0599424370199878,-0.060020341233243,-0.0607887407188117,-0.0605530301750384,-0.0585895947156396,895.857700333295,899.9948,135.823213333333,60,437.779701745317,31.4357743365648,0.551791208643707,15,15,0,10.7464886961604,0.71747136823278,9.18914471231012,0.0667633297273298,0.078078144451423,1.16947648911917,20.6531047767033,0.123076923076923,2.38788715154317,13,,2005,Albany Thicket,87,2065.31047767033,71.747136823278,918.914471231012,1074.64886961604,0
SWEP,reserve_373,-0.0469390715831995,-0.0476080252571454,-0.04836285999925,-0.0515012604990179,-0.052686582877554,3588.01568134128,2949.9863,284.767124242424,102,85.0402347232617,11.6202983036867,5.16070528760896,32,27,0,45.4216311950668,165.101286912033,230.479772538469,3.63486036428309,0.716337425595453,0.197074262503819,441.002690645569,0.256410256410256,2.8695832967237,18,1.9270717477509,2005,Grassland,33,44100.2690645569,16510.1286912033,23047.9772538469,4542.16311950668,0
SWEP,reserve_374,-0.0578838057064958,-0.058140390278222,-0.0581365965776374,-0.0579343974547303,-0.0571391170842573,10237.4279336641,4400,557.901164,171.0015,1424.82309169718,86.4717223010976,3.80746806575838,25,22,22.3493636763614,11.8793166592259,16.3389165993506,40.7988964812678,1.37540879396133,0.400474473785153,0.291167597257933,69.0171297398443,0.204545454545455,4.03822924730596,16,0.177885862718665,1986,Albany Thicket,87,6901.71297398443,1633.89165993506,4079.88964812678,1187.93166592259,2234.93636763614
SWEP,reserve_375,-0.0574932534912287,-0.0560986331126908,-0.0558088504727368,-0.0558394154524807,-0.0550440726292178,388.796214737134,580.0027,212.1943,171.0015,215.678941946933,41.4237456155496,21.5126179862997,9,8,0,10.9633809137826,32.7293245604344,33.7963169442993,2.98533133326499,0.968428737793429,0.324395730216747,77.4890224185162,0.107142857142857,3.11323527447365,7,0.2829230219599,2018,Savanna,203,7748.90224185162,3272.93245604344,3379.63169442993,1096.33809137826,0
SWEP,reserve_376,-0.0571000087137978,-0.0565943849246548,-0.0565157968898107,-0.0564418627866228,-0.0555642896227531,45196.5794656384,4400,724.108052941177,175,173.036122541002,23.1031023084544,4.41340002635674,17,16,0.194704999892533,14.3706955709735,28.8651134637711,39.8501451059878,2.00860934818452,0.724341489522804,0.360618400077398,83.0859541407324,0.107142857142857,2.91145686305855,14,0.0608449805828941,1980,Albany Thicket,87,8308.59541407324,2886.51134637711,3985.01451059878,1437.06955709735,19.4704999892533
SWEP,reserve_377,-0.0604555107583659,-0.0597782390385777,-0.0594448217081604,-0.0590389530140175,-0.0579522452159464,8886.40986975865,4400,483.7674,161.4991,981.574513856175,62.2398381053209,4.06192407496891,27,23,16.3395569333495,6.30601757304741,23.072141979151,43.8654398810199,3.65875002914102,0.525975392968396,0.143758220370109,73.2435994332183,0.199488491048593,4.14276572960857,17,0.250381890168254,2002,Albany Thicket,87,7324.35994332183,2307.2141979151,4386.54398810199,630.601757304741,1633.95569333495
SWEP,reserve_378,-0.0449565785144448,-0.0453098219448393,-0.0457787327590469,-0.0487089139072899,-0.048786464796577,685.204029580653,899.9948,173.661517647059,102,92.2613751567698,14.0529916893359,6.32311453418472,16,16,0,16.41265391694,22.5735515733411,42.0035577105612,1.37537485939688,0.537419990203956,0.390744375274986,80.9897632008423,0.166666666666667,3.49423924229839,12,,2016,Grassland,33,8098.97632008423,2257.35515733411,4200.35577105612,1641.265391694,0
SWEP,reserve_379,-0.0580637308844465,-0.0586361244942427,-0.0588848525941258,-0.0583061476976268,-0.0572355550236665,300.716752494676,400,94.8819363636364,52.5001,240.500062641248,30.6749925824788,4.14300514317501,11,9,0,12.5251119824682,5.09615439541279,37.6866343693328,0.406874956690688,0.13522444974709,0.332348913403115,55.3079007472139,0,2.81068253873967,9,0.526076777191856,2009,Fynbos,39,5530.79007472139,509.615439541279,3768.66343693328,1252.51119824682,0
SWEP,reserve_380,-0.058158823933548,-0.0567469638844252,-0.0566707031621029,-0.0567511377493851,-0.0553266385891403,13445.9652767118,580.0027,148.440976470588,97.5,178.966111391769,22.225302444607,2.61005939004805,17,17,0,0.704376205433435,10.375973396394,16.8790112371539,14.7307267286368,0.61472637529588,0.0417308926178667,27.9593608389814,0.180995475113122,2.60819673780291,13,,,Grassland,33,2795.93608389814,1037.5973396394,1687.90112371539,70.4376205433435,0
SWEP,reserve_381,-0.0417737062717283,-0.0425161994042441,-0.0425759292092928,-0.0453195015753782,-0.0470588884078113,1250.9174324336,213.501,97.18575,84.5502,53.8911102185452,12.0772274216044,6.2302872464972,14,12,0,16.3110981356342,20.1591702586962,17.6231015960122,1.23591741592525,1.14390592080896,0.925552068503375,54.0933699903426,0.133333333333333,3.03161465368699,10,0.241820996459778,2002,Savanna,203,5409.33699903426,2015.91702586962,1762.31015960122,1631.10981356342,0
SWEP,reserve_382,-0.0606219971392846,-0.0595124291889002,-0.0601293697249353,-0.0596715357542949,-0.0576175605809738,7332.71199003489,899.9948,163.560927272727,99.75,116.131083272993,13.4507857337379,0.708742262515665,22,22,0,15.8475774662803,5.27910615507699,15.1185129527326,0.333117548490274,0.349181574377182,1.0482232952293,36.2451965740899,0.221590909090909,2.74542436286101,16,,1990,Albany Thicket,87,3624.51965740899,527.910615507699,1511.85129527326,1584.75774662803,0
SWEP,reserve_383,-0.0479659325522216,-0.0483899981860927,-0.0494445483005519,-0.0503072170729685,-0.0496010237094657,164.218760987121,400,117.942957142857,86.6004,316.051969102534,55.3925443723043,3.15763241522118,7,6,0,24.3731469896665,25.1189326676476,295.776242056834,1.03059866164584,0.0849254574774838,0.082404005203985,345.268321714148,0.133333333333333,1.75476773888119,5,0.083729166615003,,Albany Thicket,87,34526.8321714148,2511.89326676476,29577.6242056834,2437.31469896665,0
SWEP,reserve_384,-0.0589277759123779,-0.0585321131379911,-0.0589933109279759,-0.0590375203486752,-0.0570698980888924,4857.99343500317,2949.9863,352.765580952381,179.999,834.63349191309,53.7968137357551,3.83632861433444,21,21,0,11.6570593924574,31.163982666004,25.8600583720052,2.67340000739538,1.20510101785929,0.450774674394267,68.6811004304666,0.234432234432234,3.55441299965577,13,,1999,Grassland,33,6868.11004304666,3116.3982666004,2586.00583720052,1165.70593924574,0
SWEP,reserve_385,-0.0610810585898738,-0.0607472663934044,-0.0610957680005488,-0.060273660081283,-0.0584693020068522,1666.98120396553,569.9936,154.006253333333,102,71.4143719242682,12.4341789369423,5.26234254584668,15,15,0,23.7811109721546,18.3010127693263,17.2671216277225,0.769560883457255,1.0598762876578,1.3772481299937,59.3492453692033,0.166666666666667,3.24756270969055,12,,2016,Albany Thicket,87,5934.92453692033,1830.10127693263,1726.71216277225,2378.11109721546,0
SWEP,reserve_386,-0.0578222809518905,-0.0574383540840871,-0.0574474364062322,-0.0579352242319864,-0.0574549190986639,2418.12017712702,580.0027,153.858570588235,82.5,55.6223306120572,9.95197640418889,0.701725041777039,17,17,0,10.1570948509189,0.94690641170715,19.3970826775564,0.0932261070321186,0.0488169498190972,0.523640333949358,30.5010839401825,0.180995475113122,3.06214409782354,13,,1998,Albany Thicket,87,3050.10839401825,94.690641170715,1939.70826775564,1015.70948509189,0
SWEP,reserve_387,-0.0594012482177132,-0.0589562540540517,-0.0587876249527156,-0.0584502379290699,-0.0575389773370178,222.619248765864,2949.9863,344.351611111111,92.0502,450.654569941847,37.2942971245346,5.9472035207889,18,17,0,84.4885233611665,155.64660285258,280.32175652355,1.84222183866596,0.555242678209687,0.301398380236208,520.456882737296,0.101960784313725,4.03908137237373,15,0.247057252707941,2007,Albany Thicket,87,52045.6882737296,15564.660285258,28032.175652355,8448.85233611665,0
SWEP,reserve_388,-0.0594110328385485,-0.0594058889933822,-0.0599716007806533,-0.0602516465702709,-0.0584856866310262,3176.12202491148,899.9948,160.253808695652,97.5,165.000360703744,15.8736747231063,1.52829737968938,23,22,0,4.19332484568857,8.09853843720532,6.30668901978295,1.93129288457868,1.28411887946301,0.664901160107129,18.5985523026769,0.221590909090909,3.0610431886801,16,0.0346332411466672,1997,Albany Thicket,87,1859.85523026769,809.853843720532,630.668901978295,419.332484568857,0
SWEP,reserve_389,-0.0591623912362952,-0.0588425275466308,-0.0589201553422459,-0.0583929972452092,-0.057483081914375,5329.08403378153,899.9948,160.281026315789,86.6004,44.2357478461785,11.6785450024608,4.09354046148882,19,18,0,18.5567137941766,23.2384325739602,16.2138216346885,1.25229244960672,1.43324831724083,1.14449968750585,58.0089680028254,0.174603174603175,3.2937261801993,14,0.0154810000137037,2001,Albany Thicket,87,5800.89680028254,2323.84325739602,1621.38216346885,1855.67137941766,0
SWEP,reserve_390,-0.0594434800986955,-0.0594643924199025,-0.0599839621703042,-0.0602933528048683,-0.0584790004208884,2230.23219746384,899.9948,168.040080769231,84.5502,189.168731847221,18.4254696712044,1.98581345166371,26,24,0,0.900071684142453,0.576396171421897,1.4033951278971,0.640389184080444,0.410715528338472,0.641353006185188,2.87986298346145,0.229166666666667,2.85783841813458,16,0.0586486017683461,,Albany Thicket,87,287.986298346145,57.6396171421897,140.33951278971,90.0071684142453,0
SWEP,reserve_391,-0.0459036556758056,-0.0464257857241024,-0.0468869009815145,-0.0493350227707604,-0.0493966406090309,693.008579868743,2949.9863,337.027557142857,169.0013,264.690892794339,33.0322673110632,2.75484506487531,21,21,0,20.6129107416038,48.8276380451292,120.327188468278,2.36878908841237,0.405790567092006,0.171307175078208,189.767737255011,0.238095238095238,2.59894623931457,14,,2005,Savanna,203,18976.7737255011,4882.76380451292,12032.7188468278,2061.29107416038,0
SWEP,reserve_392,-0.0583965184304028,-0.0569799318821072,-0.0572261135521922,-0.0567475299731408,-0.055569293295845,502.349407669579,1417.49,272.965042105263,102,173.848356290201,26.196910485214,1.94619821097332,19,19,0,81.0250412931161,104.42812173973,113.640269160124,1.28883762443207,0.918935888761279,0.712995858703467,299.093432192971,0.168421052631579,3.79663738654078,15,,2012,Albany Thicket,87,29909.3432192971,10442.812173973,11364.0269160124,8102.50412931161,0
SWEP,reserve_395,-0.0565114431506508,-0.0567228429282087,-0.0565565516119378,-0.0566611815420784,-0.0559947841289668,982.510421544764,400,115.719323076923,82.5,206.509283026085,20.0908950195273,1.95215806610596,13,13,0,8.65896973044208,12.045633044169,50.2671853824706,1.39111619732547,0.239632136800911,0.172258893442275,70.9717881570817,0.125874125874126,2.84475746024943,11,,2008,Albany Thicket,87,7097.17881570817,1204.5633044169,5026.71853824706,865.896973044208,0
SWEP,reserve_396,-0.0598172686049228,-0.0593138659047836,-0.0591532082097877,-0.058474974637287,-0.0571670100564587,2575.70275303487,899.9948,183.195154545455,106.3745,118.203359952099,14.5706310199733,3.76046362328468,22,21,0,18.3736746580087,25.1280836361026,41.8680648894504,1.36761339818052,0.600173036476644,0.438846999652911,85.3698231835617,0.193452380952381,3.23667407511291,16,0.0187523385387111,1990,Albany Thicket,87,8536.98231835617,2512.80836361026,4186.80648894504,1837.36746580087,0
HC,reserve_397,-0.0348522589609875,-0.0356742425403509,-0.0350568646735405,-0.0335859194866983,-0.033181479264573,700,213.501,109.625316666667,112.0005,113.750180471731,31.0253753539413,4.22036355163499,6,4,0,21.2000571428571,0.25,1.44858257142857,0.0117924210446872,0.172582498872297,14.6350353517991,22.8986397142857,0,1.30691905354793,4,0.0982137142857143,2006,Fynbos,39,2289.86397142857,25,144.858257142857,2120.00571428571,0
HC,reserve_398,-0.0330149119623355,-0.0338196379281104,-0.0332151576507608,-0.0320690670344082,-0.031162101731324,4000,400,129.68765,100.25065,41.0893127085426,12.3500715395614,8.15150458591784,8,8,0,5.966254625,0.67499625,3.0936406,0.113135675968573,0.218188321552284,1.92855454023974,9.734891475,0,2.58475232649121,8,,1998,Succulent Karoo,6,973.4891475,67.499625,309.36406,596.6254625,0
HC,reserve_399,-0.041127890135021,-0.0420401157184,-0.0415091089778111,-0.0413895095241819,-0.042863151004204,12000,899.9948,182.2183125,135.50065,69.5984140752927,9.57892495369633,3.83252091655999,24,22,0,11.712511075,5.57224058333333,9.94586078333333,0.475751147439861,0.560257247182763,1.17762668613129,27.2306124416667,0.221590909090909,2.80396343673299,16,0.00572913333333333,1996,Nama-Karoo,33,2723.06124416667,557.224058333333,994.586078333333,1171.2511075,0
SANParks,reserve_400,-0.0284454393378578,-0.0291789410611485,-0.0285760873302879,-0.0275290610628095,-0.0272364486907222,143499.792179002,569.9936,126.091246153846,55,96.3760714731267,18.0888544201924,1.38739849413297,13,12,0,0.246761748308521,0.197067104213814,1.03616535844543,0.798612854563766,0.190188856062005,0.23814900420792,1.47999421096776,0.0757575757575758,2.59366228088654,11,0.000191636514467538,1986,Succulent Karoo,6,147.999421096776,19.7067104213814,103.616535844543,24.6761748308521,0
HC,reserve_401,-0.0247667221866979,-0.0253972359359898,-0.024760466442036,-0.0239282811142564,-0.0234223168608457,1460,899.9948,302.3401,175,226.00067216324,30.4820368883029,8.28819357284193,11,10,0,28.3705605479452,6.55615342465754,33.01343,0.231090020712769,0.198590495584904,0.859364220801813,67.9401439726027,0.15,2.35356403639256,8,0.0094177397260274,2009,Fynbos,39,6794.01439726027,655.615342465754,3301.343,2837.05605479452,0
SANParks,reserve_402,-0.0120324264468448,-0.0119912599757151,-0.0116703641148132,-0.0110035576449305,-0.0119075716729919,4580.01981161068,580.0027,150.376509090909,82.5,209.836327477598,28.3515952898592,2.81774163331524,11,10,0,7.475624387738,7.70625760406649,8.62052681517006,1.03085136496515,0.89394276815024,0.867188809688834,23.8024088069746,0.0888888888888889,3.00545765668291,9,0.00910587764146229,,Savanna,203,2380.24088069746,770.625760406649,862.052681517006,747.5624387738,0
HC,reserve_403,-0.0458011465807179,-0.0466329832857467,-0.0467044586791115,-0.0480519999665174,-0.0497641178413402,2200,899.9948,172.9837125,81,38.8346048674727,6.7731037066198,2.74929836381661,16,16,0,28.0968063181818,5.32929927272727,23.6152248181818,0.189676335892973,0.225672180288715,1.18977509358918,57.0413304090909,0.208333333333333,3.37070004163433,12,,2005,Nama-Karoo,33,5704.13304090909,532.929927272727,2361.52248181818,2809.68063181818,0
SANParks,reserve_404,-0.0249469751831361,-0.0255833314606711,-0.0249325301706894,-0.0240931309578152,-0.0236018801875502,36566.2553936807,569.9936,145.01831,100.25065,488.525804902926,51.6238660053039,1.37565397188925,10,10,0,0.192185415879759,0.40668729515492,4.25717810653651,2.11611944274359,0.095529781695177,0.0451438514129056,4.85605081757119,0.0888888888888889,1.40459184775606,9,,1985,Fynbos,39,485.605081757119,40.668729515492,425.717810653651,19.2185415879759,0
HC,reserve_405,-0.0601640750553191,-0.0590949973559312,-0.0589760973208174,-0.0581655877151426,-0.0569373299535684,8086,899.9948,179.843517647059,102,55.7911623306773,9.85526457299216,2.39114545819478,17,17,0,11.6363093742271,37.2828914172644,26.6996566905763,3.20401342197392,1.39638092913844,0.435822434313701,75.6188574820678,0.199095022624434,3.37032206790072,13,,1998,Albany Thicket,87,7561.88574820678,3728.28914172644,2669.96566905763,1163.63093742271,0
